,age,overall,diff,positioning,fk_accuracy,dribbling,long_passing,agility,ball_control,stamina,strength,interceptions,vision,short_passing,curve,aggression,composure,standing_tackle
426,2.9444389791664403,4.31748811353631,2.302585092994046,4.30406509320417,3.713572066704308,4.343805421853684,4.23410650459726,4.499809670330265,4.3694478524670215,4.442651256490317,4.330733340286331,3.970291913552122,4.248495242049359,4.290459441148391,4.174387269895637,4.2626798770413155,4.276666119016055,4.007333185232471
427,3.044522437723423,4.2626798770413155,2.4849066497880004,4.219507705176107,3.6375861597263857,4.204692619390966,4.219507705176107,4.248495242049359,4.23410650459726,4.248495242049359,3.912023005428146,3.8066624897703196,4.23410650459726,4.30406509320417,3.4011973816621555,4.07753744390572,4.007333185232471,3.4657359027997265
428,2.8903717578961645,4.189654742026425,2.772588722239781,4.143134726391533,3.7612001156935624,4.143134726391533,4.174387269895637,4.276666119016055,4.219507705176107,4.1588830833596715,4.0943445622221,4.04305126783455,4.189654742026425,4.204692619390966,3.8918202981106265,4.219507705176107,4.02535169073515,4.07753744390572
429,2.833213344056216,4.174387269895637,2.995732273553991,4.204692619390966,3.8066624897703196,4.219507705176107,4.174387269895637,4.30406509320417,4.204692619390966,4.0943445622221,3.8501476017100584,4.1588830833596715,4.204692619390966,4.204692619390966,4.0943445622221,4.07753744390572,4.060443010546419,4.1588830833596715
430,2.9444389791664403,4.290459441148391,2.772588722239781,4.23410650459726,4.204692619390966,4.3694478524670215,4.204692619390966,4.51085950651685,4.343805421853684,4.23410650459726,4.02535169073515,3.7612001156935624,4.23410650459726,4.2626798770413155,4.394449154672439,4.07753744390572,4.343805421853684,3.8066624897703196
431,2.833213344056216,4.219507705176107,2.9444389791664403,4.02535169073515,4.1588830833596715,4.343805421853684,3.912023005428146,4.430816798843313,4.31748811353631,3.970291913552122,3.9889840465642745,3.4339872044851463,4.174387269895637,4.290459441148391,4.30406509320417,3.7612001156935624,4.07753744390572,3.1354942159291497
432,3.1780538303479458,4.276666119016055,2.1972245773362196,3.7612001156935624,3.871201010907891,3.9889840465642745,4.189654742026425,3.8918202981106265,4.174387269895637,4.382026634673881,4.330733340286331,4.31748811353631,4.07753744390572,4.2626798770413155,3.828641396489095,4.382026634673881,3.970291913552122,4.330733340286331
433,2.8903717578961645,4.110873864173311,3.044522437723423,4.02535169073515,3.7376696182833684,4.174387269895637,3.828641396489095,4.1588830833596715,4.0943445622221,3.8918202981106265,3.58351893845611,3.1780538303479458,3.970291913552122,4.060443010546419,3.871201010907891,3.58351893845611,3.912023005428146,3.332204510175204
434,2.9444389791664403,4.2626798770413155,2.70805020110221,4.060443010546419,3.9889840465642745,4.276666119016055,4.290459441148391,4.330733340286331,4.30406509320417,4.174387269895637,3.5553480614894135,4.189654742026425,4.30406509320417,4.330733340286331,4.060443010546419,4.219507705176107,4.248495242049359,4.219507705176107
435,2.9444389791664403,4.23410650459726,2.5649493574615367,4.23410650459726,3.828641396489095,4.204692619390966,4.143134726391533,4.276666119016055,4.23410650459726,4.31748811353631,4.110873864173311,3.5553480614894135,4.0943445622221,4.204692619390966,4.189654742026425,4.0943445622221,4.110873864173311,3.784189633918261
436,3.044522437723423,4.23410650459726,2.5649493574615367,3.9512437185814275,3.6888794541139363,4.143134726391533,4.204692619390966,4.204692619390966,4.204692619390966,4.2626798770413155,4.290459441148391,4.204692619390966,4.007333185232471,4.23410650459726,3.6635616461296463,4.3694478524670215,4.204692619390966,4.23410650459726
437,2.9444389791664403,4.2626798770413155,2.6390573296152584,4.204692619390966,3.8501476017100584,4.343805421853684,3.970291913552122,4.418840607796598,4.290459441148391,4.2626798770413155,4.174387269895637,3.2188758248682006,4.07753744390572,4.174387269895637,4.07753744390572,3.6635616461296463,4.2626798770413155,3.4965075614664802
438,2.8903717578961645,4.2626798770413155,2.772588722239781,4.07753744390572,4.02535169073515,4.343805421853684,4.330733340286331,4.356708826689592,4.330733340286331,4.1588830833596715,4.204692619390966,4.060443010546419,4.276666119016055,4.343805421853684,4.189654742026425,3.9512437185814275,4.174387269895637,4.04305126783455
439,2.8903717578961645,4.174387269895637,2.9444389791664403,4.127134385045092,4.174387269895637,4.248495242049359,4.2626798770413155,4.30406509320417,4.23410650459726,4.127134385045092,3.7612001156935624,3.6375861597263857,4.23410650459726,4.248495242049359,4.127134385045092,3.7376696182833684,4.248495242049359,3.912023005428146
440,3.091042453358316,4.31748811353631,2.302585092994046,4.248495242049359,3.6635616461296463,4.30406509320417,4.2626798770413155,4.382026634673881,4.330733340286331,4.23410650459726,4.07753744390572,4.23410650459726,4.174387269895637,4.30406509320417,4.248495242049359,4.343805421853684,4.219507705176107,4.30406509320417
441,2.995732273553991,4.248495242049359,2.6390573296152584,4.1588830833596715,3.7612001156935624,4.343805421853684,4.04305126783455,4.442651256490317,4.290459441148391,4.2626798770413155,3.9318256327243257,3.367295829986474,4.204692619390966,4.204692619390966,3.8918202981106265,3.8918202981106265,4.2626798770413155,3.713572066704308
442,2.8903717578961645,4.343805421853684,2.4849066497880004,4.343805421853684,4.174387269895637,4.3694478524670215,4.23410650459726,4.343805421853684,4.343805421853684,4.248495242049359,4.23410650459726,3.5263605246161616,4.30406509320417,4.290459441148391,4.248495242049359,4.060443010546419,4.330733340286331,3.6635616461296463
443,3.044522437723423,4.343805421853684,2.1972245773362196,4.31748811353631,4.060443010546419,4.465908118654584,4.02535169073515,4.465908118654584,4.382026634673881,4.290459441148391,3.970291913552122,3.4965075614664802,4.219507705176107,4.23410650459726,4.2626798770413155,3.8501476017100584,4.248495242049359,3.4657359027997265
444,2.833213344056216,4.174387269895637,2.995732273553991,4.127134385045092,3.7376696182833684,4.276666119016055,3.9889840465642745,4.418840607796598,4.189654742026425,3.912023005428146,3.4657359027997265,3.258096538021482,4.143134726391533,4.143134726391533,3.8066624897703196,3.4657359027997265,4.04305126783455,3.367295829986474
445,2.995732273553991,4.1588830833596715,2.833213344056216,3.912023005428146,3.9512437185814275,4.23410650459726,4.23410650459726,3.8501476017100584,4.290459441148391,3.871201010907891,4.04305126783455,3.5553480614894135,4.143134726391533,4.30406509320417,3.970291913552122,3.7376696182833684,4.127134385045092,3.970291913552122
446,2.995732273553991,4.2626798770413155,2.5649493574615367,4.248495242049359,4.290459441148391,4.248495242049359,4.189654742026425,4.418840607796598,4.276666119016055,4.219507705176107,3.8066624897703196,3.4965075614664802,4.219507705176107,4.248495242049359,4.31748811353631,4.330733340286331,4.356708826689592,3.6109179126442243
447,2.995732273553991,4.1588830833596715,2.833213344056216,4.07753744390572,3.7376696182833684,4.204692619390966,4.174387269895637,4.248495242049359,4.174387269895637,4.143134726391533,3.7612001156935624,4.204692619390966,4.0943445622221,4.290459441148391,3.828641396489095,4.31748811353631,4.31748811353631,4.2626798770413155
448,2.995732273553991,4.204692619390966,2.70805020110221,4.1588830833596715,4.219507705176107,4.2626798770413155,4.2626798770413155,4.23410650459726,4.290459441148391,4.07753744390572,3.5263605246161616,4.04305126783455,4.276666119016055,4.30406509320417,4.219507705176107,3.912023005428146,4.248495242049359,4.060443010546419
449,2.8903717578961645,4.276666119016055,2.5649493574615367,4.143134726391533,4.219507705176107,4.343805421853684,4.248495242049359,4.48863636973214,4.3694478524670215,4.23410650459726,3.6375861597263857,3.6109179126442243,4.248495242049359,4.290459441148391,4.31748811353631,3.871201010907891,4.2626798770413155,3.6375861597263857
450,2.8903717578961645,4.204692619390966,2.8903717578961645,4.1588830833596715,3.6635616461296463,4.276666119016055,3.871201010907891,4.356708826689592,4.248495242049359,4.23410650459726,4.07753744390572,3.044522437723423,4.127134385045092,4.127134385045092,3.9512437185814275,4.060443010546419,4.110873864173311,3.1354942159291497
451,2.995732273553991,4.290459441148391,2.70805020110221,4.276666119016055,3.7612001156935624,4.343805421853684,3.970291913552122,4.343805421853684,4.290459441148391,4.330733340286331,3.9318256327243257,3.4339872044851463,4.2626798770413155,4.127134385045092,4.07753744390572,3.8918202981106265,4.127134385045092,3.4339872044851463
452,2.9444389791664403,4.1588830833596715,2.833213344056216,4.07753744390572,3.784189633918261,4.248495242049359,4.0943445622221,4.499809670330265,4.219507705176107,4.04305126783455,3.5263605246161616,3.784189633918261,4.189654742026425,4.189654742026425,4.23410650459726,3.8918202981106265,4.23410650459726,3.7376696182833684
453,2.8903717578961645,4.189654742026425,2.833213344056216,4.04305126783455,3.784189633918261,4.189654742026425,4.248495242049359,4.343805421853684,4.23410650459726,4.204692619390966,4.07753744390572,4.23410650459726,4.07753744390572,4.276666119016055,3.828641396489095,4.1588830833596715,4.189654742026425,4.189654742026425
454,2.995732273553991,4.31748811353631,2.4849066497880004,4.204692619390966,3.9512437185814275,4.330733340286331,4.31748811353631,4.418840607796598,4.330733340286331,4.30406509320417,4.02535169073515,4.31748811353631,4.343805421853684,4.356708826689592,4.1588830833596715,4.382026634673881,4.31748811353631,4.30406509320417
455,2.8903717578961645,4.31748811353631,2.5649493574615367,4.219507705176107,3.871201010907891,4.356708826689592,4.143134726391533,4.418840607796598,4.330733340286331,4.330733340286331,4.060443010546419,3.970291913552122,4.2626798770413155,4.30406509320417,4.276666119016055,4.1588830833596715,4.248495242049359,4.060443010546419
456,2.833213344056216,4.143134726391533,3.044522437723423,4.007333185232471,4.060443010546419,4.219507705176107,3.8501476017100584,4.499809670330265,4.189654742026425,3.9512437185814275,3.2188758248682006,2.3978952727983707,4.0943445622221,4.04305126783455,4.04305126783455,3.044522437723423,4.060443010546419,2.9444389791664403
457,2.8903717578961645,4.143134726391533,2.9444389791664403,4.189654742026425,3.7376696182833684,4.174387269895637,4.07753744390572,4.189654742026425,4.219507705176107,4.060443010546419,4.189654742026425,3.970291913552122,4.23410650459726,4.204692619390966,3.871201010907891,4.02535169073515,4.204692619390966,3.9889840465642745
458,2.995732273553991,4.248495242049359,2.3978952727983707,4.0943445622221,3.9318256327243257,4.248495242049359,4.219507705176107,4.382026634673881,4.276666119016055,4.30406509320417,4.060443010546419,4.219507705176107,4.189654742026425,4.2626798770413155,4.02535169073515,4.31748811353631,4.2626798770413155,4.2626798770413155
459,2.9444389791664403,4.174387269895637,2.8903717578961645,4.0943445622221,3.9512437185814275,4.276666119016055,3.9318256327243257,4.330733340286331,4.248495242049359,3.784189633918261,3.4011973816621555,3.044522437723423,4.02535169073515,4.127134385045092,4.060443010546419,3.4657359027997265,4.248495242049359,3.367295829986474
460,2.995732273553991,4.219507705176107,2.5649493574615367,4.1588830833596715,4.248495242049359,4.31748811353631,4.189654742026425,4.0943445622221,4.276666119016055,4.07753744390572,4.110873864173311,3.367295829986474,4.060443010546419,4.204692619390966,4.143134726391533,3.4339872044851463,4.0943445622221,3.58351893845611
461,2.995732273553991,4.290459441148391,2.5649493574615367,4.189654742026425,3.9512437185814275,4.356708826689592,4.219507705176107,4.418840607796598,4.30406509320417,4.174387269895637,3.784189633918261,3.044522437723423,4.290459441148391,4.276666119016055,4.007333185232471,3.4011973816621555,4.189654742026425,3.5263605246161616
462,2.833213344056216,4.174387269895637,2.772588722239781,4.143134726391533,4.060443010546419,4.189654742026425,4.110873864173311,4.406719247264253,4.204692619390966,4.465908118654584,3.8066624897703196,3.7376696182833684,4.204692619390966,4.204692619390966,4.204692619390966,3.58351893845611,4.189654742026425,3.5263605246161616
463,2.9444389791664403,4.127134385045092,2.995732273553991,4.23410650459726,3.8501476017100584,4.127134385045092,4.204692619390966,4.189654742026425,4.204692619390966,4.04305126783455,3.828641396489095,3.8066624897703196,4.04305126783455,4.174387269895637,3.713572066704308,4.110873864173311,3.970291913552122,4.04305126783455
464,2.9444389791664403,4.127134385045092,2.995732273553991,4.04305126783455,3.871201010907891,4.127134385045092,4.07753744390572,4.290459441148391,4.0943445622221,3.970291913552122,4.060443010546419,3.6888794541139363,4.189654742026425,4.1588830833596715,4.0943445622221,3.9318256327243257,4.174387269895637,3.784189633918261
465,2.8903717578961645,4.343805421853684,2.3978952727983707,4.189654742026425,4.276666119016055,4.430816798843313,4.290459441148391,4.343805421853684,4.454347296253507,4.219507705176107,4.204692619390966,3.5263605246161616,4.430816798843313,4.31748811353631,4.31748811353631,3.9889840465642745,4.30406509320417,3.7376696182833684
466,3.091042453358316,4.30406509320417,2.302585092994046,4.204692619390966,3.9318256327243257,4.30406509320417,4.23410650459726,4.330733340286331,4.290459441148391,4.442651256490317,4.330733340286331,4.290459441148391,4.248495242049359,4.290459441148391,4.174387269895637,4.356708826689592,4.276666119016055,4.330733340286331
467,2.9444389791664403,4.30406509320417,2.4849066497880004,4.290459441148391,3.9512437185814275,4.3694478524670215,3.828641396489095,4.454347296253507,4.343805421853684,4.248495242049359,4.143134726391533,3.6888794541139363,4.2626798770413155,4.219507705176107,4.330733340286331,4.110873864173311,4.356708826689592,3.828641396489095
468,2.995732273553991,4.2626798770413155,2.4849066497880004,4.219507705176107,3.9889840465642745,4.2626798770413155,4.276666119016055,4.02535169073515,4.30406509320417,4.2626798770413155,4.276666119016055,4.248495242049359,4.248495242049359,4.330733340286331,3.9318256327243257,4.276666119016055,4.31748811353631,4.204692619390966
469,2.9444389791664403,4.2626798770413155,2.3978952727983707,4.0943445622221,3.828641396489095,4.219507705176107,4.248495242049359,4.219507705176107,4.2626798770413155,4.276666119016055,4.2626798770413155,4.219507705176107,4.189654742026425,4.30406509320417,4.07753744390572,4.07753744390572,4.23410650459726,4.276666119016055
470,2.995732273553991,4.276666119016055,2.5649493574615367,4.2626798770413155,3.6635616461296463,4.219507705176107,4.343805421853684,4.499809670330265,4.290459441148391,4.2626798770413155,3.6375861597263857,4.1588830833596715,4.31748811353631,4.30406509320417,3.6888794541139363,3.4011973816621555,4.204692619390966,3.9889840465642745
471,2.995732273553991,4.343805421853684,2.302585092994046,4.290459441148391,3.8501476017100584,4.382026634673881,4.290459441148391,4.1588830833596715,4.406719247264253,4.499809670330265,4.290459441148391,4.007333185232471,4.356708826689592,4.3694478524670215,4.30406509320417,4.204692619390966,4.356708826689592,4.1588830833596715
472,3.091042453358316,4.30406509320417,2.1972245773362196,4.219507705176107,3.8918202981106265,4.219507705176107,4.343805421853684,4.219507705176107,4.276666119016055,4.290459441148391,4.189654742026425,4.30406509320417,4.31748811353631,4.330733340286331,4.02535169073515,4.204692619390966,4.30406509320417,4.276666119016055
473,2.9444389791664403,4.1588830833596715,2.833213344056216,3.871201010907891,3.6375861597263857,3.9318256327243257,4.1588830833596715,4.0943445622221,4.007333185232471,4.2626798770413155,4.204692619390966,4.1588830833596715,4.007333185232471,4.2626798770413155,3.912023005428146,4.248495242049359,4.143134726391533,4.07753744390572
474,2.995732273553991,4.31748811353631,2.3978952727983707,4.07753744390572,3.6375861597263857,4.406719247264253,4.219507705176107,4.356708826689592,4.3694478524670215,4.219507705176107,4.110873864173311,3.713572066704308,4.248495242049359,4.330733340286331,3.871201010907891,3.6109179126442243,4.204692619390966,3.2188758248682006
475,2.8903717578961645,4.0943445622221,3.091042453358316,4.02535169073515,3.6635616461296463,4.174387269895637,3.871201010907891,4.330733340286331,4.1588830833596715,4.060443010546419,3.367295829986474,3.4011973816621555,3.970291913552122,4.04305126783455,3.8918202981106265,3.7376696182833684,3.9512437185814275,3.332204510175204
476,2.8903717578961645,4.204692619390966,2.6390573296152584,3.9889840465642745,4.02535169073515,4.276666119016055,4.204692619390966,4.465908118654584,4.248495242049359,4.060443010546419,3.713572066704308,3.4965075614664802,4.1588830833596715,4.204692619390966,4.276666119016055,3.9512437185814275,4.1588830833596715,3.871201010907891
477,3.091042453358316,4.356708826689592,2.1972245773362196,4.189654742026425,4.127134385045092,4.356708826689592,4.394449154672439,4.2626798770413155,4.382026634673881,4.406719247264253,4.248495242049359,4.30406509320417,4.3694478524670215,4.418840607796598,4.290459441148391,4.30406509320417,4.3694478524670215,4.330733340286331
478,2.995732273553991,4.219507705176107,2.772588722239781,3.784189633918261,3.828641396489095,4.204692619390966,4.174387269895637,4.110873864173311,4.2626798770413155,4.110873864173311,4.02535169073515,4.189654742026425,4.23410650459726,4.290459441148391,3.871201010907891,4.110873864173311,4.23410650459726,4.189654742026425
479,2.995732273553991,4.204692619390966,2.6390573296152584,4.127134385045092,3.9889840465642745,4.204692619390966,3.912023005428146,4.499809670330265,4.23410650459726,4.248495242049359,3.9318256327243257,3.5553480614894135,4.127134385045092,4.127134385045092,4.174387269895637,3.6888794541139363,4.0943445622221,3.5553480614894135
480,2.995732273553991,4.248495242049359,2.4849066497880004,4.174387269895637,3.8066624897703196,4.2626798770413155,4.143134726391533,4.406719247264253,4.23410650459726,4.3694478524670215,3.9512437185814275,3.2188758248682006,4.189654742026425,4.219507705176107,4.189654742026425,3.8066624897703196,4.204692619390966,3.4011973816621555
481,2.995732273553991,4.219507705176107,2.70805020110221,4.143134726391533,3.912023005428146,4.248495242049359,4.0943445622221,4.23410650459726,4.23410650459726,4.23410650459726,3.912023005428146,3.4339872044851463,4.060443010546419,4.204692619390966,4.219507705176107,3.6109179126442243,4.1588830833596715,3.5553480614894135
482,2.833213344056216,4.330733340286331,2.4849066497880004,4.276666119016055,4.07753744390572,4.343805421853684,4.31748811353631,4.343805421853684,4.356708826689592,4.3694478524670215,4.31748811353631,4.31748811353631,4.31748811353631,4.3694478524670215,4.276666119016055,4.30406509320417,4.3694478524670215,4.356708826689592
483,2.995732273553991,4.30406509320417,2.4849066497880004,4.02535169073515,4.143134726391533,4.276666119016055,4.23410650459726,4.330733340286331,4.31748811353631,4.499809670330265,4.143134726391533,4.290459441148391,4.1588830833596715,4.276666119016055,4.060443010546419,4.2626798770413155,4.356708826689592,4.290459441148391
484,2.833213344056216,4.127134385045092,2.9444389791664403,3.8918202981106265,3.970291913552122,4.276666119016055,3.9889840465642745,4.454347296253507,4.276666119016055,3.9512437185814275,3.6375861597263857,3.258096538021482,4.060443010546419,4.02535169073515,4.1588830833596715,3.713572066704308,4.110873864173311,3.5553480614894135
485,2.9444389791664403,4.204692619390966,2.6390573296152584,4.060443010546419,3.828641396489095,4.204692619390966,4.189654742026425,4.330733340286331,4.23410650459726,4.31748811353631,4.276666119016055,3.970291913552122,4.127134385045092,4.248495242049359,3.9889840465642745,4.204692619390966,4.007333185232471,4.110873864173311
486,2.995732273553991,4.189654742026425,2.772588722239781,4.110873864173311,3.6888794541139363,4.2626798770413155,3.9889840465642745,4.430816798843313,4.248495242049359,4.204692619390966,3.7612001156935624,4.07753744390572,4.07753744390572,4.23410650459726,4.04305126783455,3.9512437185814275,4.07753744390572,4.127134385045092
487,2.833213344056216,4.02535169073515,3.2188758248682006,3.970291913552122,3.6375861597263857,3.8501476017100584,4.007333185232471,4.2626798770413155,4.060443010546419,4.04305126783455,3.7376696182833684,3.784189633918261,4.07753744390572,4.060443010546419,3.6888794541139363,4.060443010546419,3.871201010907891,3.871201010907891
488,2.833213344056216,4.07753744390572,3.091042453358316,3.9889840465642745,3.8501476017100584,4.127134385045092,3.8501476017100584,4.290459441148391,4.110873864173311,4.0943445622221,4.127134385045092,3.4339872044851463,3.9512437185814275,4.007333185232471,3.9318256327243257,3.4011973816621555,3.9318256327243257,3.258096538021482
489,2.995732273553991,4.23410650459726,2.4849066497880004,4.174387269895637,3.828641396489095,4.290459441148391,3.784189633918261,4.30406509320417,4.2626798770413155,4.219507705176107,4.143134726391533,3.1780538303479458,4.290459441148391,4.189654742026425,4.110873864173311,4.060443010546419,4.219507705176107,3.6109179126442243
490,3.044522437723423,4.204692619390966,2.70805020110221,3.9889840465642745,4.127134385045092,4.07753744390572,4.248495242049359,4.248495242049359,4.189654742026425,4.394449154672439,4.04305126783455,4.07753744390572,4.02535169073515,4.290459441148391,4.07753744390572,4.189654742026425,4.248495242049359,4.143134726391533
491,2.9444389791664403,4.1588830833596715,2.8903717578961645,4.04305126783455,4.189654742026425,4.1588830833596715,4.219507705176107,4.248495242049359,4.248495242049359,4.276666119016055,4.02535169073515,3.9889840465642745,4.1588830833596715,4.276666119016055,4.060443010546419,4.07753744390572,4.127134385045092,4.1588830833596715
492,3.091042453358316,4.276666119016055,2.302585092994046,4.174387269895637,3.8066624897703196,4.30406509320417,4.31748811353631,4.204692619390966,4.31748811353631,4.2626798770413155,4.290459441148391,4.127134385045092,4.276666119016055,4.356708826689592,4.1588830833596715,4.290459441148391,4.31748811353631,4.189654742026425
493,2.9444389791664403,4.248495242049359,2.4849066497880004,4.1588830833596715,4.219507705176107,4.30406509320417,4.219507705176107,4.248495242049359,4.330733340286331,4.290459441148391,4.219507705176107,4.007333185232471,4.219507705176107,4.31748811353631,4.2626798770413155,3.8501476017100584,4.276666119016055,4.04305126783455
494,2.772588722239781,4.204692619390966,3.044522437723423,4.127134385045092,4.248495242049359,4.31748811353631,3.970291913552122,4.330733340286331,4.290459441148391,4.02535169073515,4.110873864173311,3.044522437723423,4.1588830833596715,4.204692619390966,4.189654742026425,4.04305126783455,4.1588830833596715,2.995732273553991
495,2.9444389791664403,4.31748811353631,2.3978952727983707,4.276666119016055,3.6375861597263857,4.382026634673881,4.174387269895637,4.465908118654584,4.343805421853684,4.356708826689592,4.02535169073515,4.189654742026425,4.276666119016055,4.330733340286331,4.276666119016055,4.219507705176107,4.248495242049359,4.248495242049359
496,2.833213344056216,4.276666119016055,2.772588722239781,4.219507705176107,3.9318256327243257,4.343805421853684,4.343805421853684,4.477336814478207,4.2626798770413155,4.060443010546419,3.784189633918261,3.332204510175204,4.343805421853684,4.31748811353631,4.1588830833596715,4.07753744390572,4.382026634673881,4.007333185232471
497,2.833213344056216,4.1588830833596715,3.044522437723423,4.04305126783455,4.007333185232471,4.290459441148391,3.9512437185814275,4.394449154672439,4.276666119016055,4.007333185232471,3.6375861597263857,2.9444389791664403,4.189654742026425,4.02535169073515,4.219507705176107,3.9889840465642745,3.871201010907891,2.8903717578961645
498,2.8903717578961645,4.219507705176107,2.70805020110221,4.110873864173311,4.110873864173311,4.276666119016055,3.8501476017100584,4.51085950651685,4.189654742026425,4.219507705176107,3.6635616461296463,2.833213344056216,4.0943445622221,4.110873864173311,4.0943445622221,3.58351893845611,4.060443010546419,3.1780538303479458
499,2.833213344056216,4.189654742026425,2.995732273553991,4.127134385045092,3.871201010907891,4.189654742026425,4.189654742026425,4.2626798770413155,4.2626798770413155,4.276666119016055,4.290459441148391,4.060443010546419,4.1588830833596715,4.2626798770413155,4.1588830833596715,4.276666119016055,4.219507705176107,4.1588830833596715
500,2.995732273553991,4.290459441148391,2.4849066497880004,4.248495242049359,3.9889840465642745,4.30406509320417,4.2626798770413155,4.31748811353631,4.31748811353631,4.1588830833596715,4.0943445622221,3.4657359027997265,4.219507705176107,4.31748811353631,4.248495242049359,3.871201010907891,4.30406509320417,3.970291913552122
501,2.995732273553991,4.204692619390966,2.70805020110221,4.174387269895637,3.912023005428146,4.2626798770413155,4.060443010546419,4.343805421853684,4.23410650459726,4.204692619390966,3.713572066704308,3.091042453358316,4.110873864173311,4.110873864173311,4.07753744390572,4.04305126783455,4.23410650459726,3.4965075614664802
502,2.833213344056216,4.1588830833596715,2.995732273553991,4.110873864173311,3.7376696182833684,4.204692619390966,4.143134726391533,4.143134726391533,4.1588830833596715,4.23410650459726,3.713572066704308,3.9318256327243257,3.9889840465642745,4.204692619390966,3.9318256327243257,4.204692619390966,3.9318256327243257,3.828641396489095
503,2.995732273553991,4.23410650459726,2.4849066497880004,4.07753744390572,3.4011973816621555,4.276666119016055,3.8918202981106265,4.248495242049359,4.2626798770413155,4.343805421853684,4.174387269895637,4.1588830833596715,4.007333185232471,4.1588830833596715,3.784189633918261,4.110873864173311,4.02535169073515,4.060443010546419
504,2.995732273553991,4.189654742026425,2.833213344056216,4.189654742026425,3.784189633918261,4.23410650459726,4.007333185232471,4.343805421853684,4.219507705176107,4.060443010546419,3.871201010907891,3.713572066704308,4.143134726391533,4.143134726391533,3.8918202981106265,4.060443010546419,4.127134385045092,3.6635616461296463
505,2.995732273553991,4.174387269895637,2.833213344056216,4.0943445622221,4.02535169073515,4.189654742026425,4.07753744390572,4.330733340286331,4.204692619390966,3.912023005428146,3.912023005428146,3.828641396489095,4.143134726391533,4.189654742026425,4.143134726391533,4.189654742026425,4.127134385045092,3.8066624897703196
506,2.833213344056216,4.23410650459726,2.9444389791664403,4.204692619390966,3.8066624897703196,4.30406509320417,4.189654742026425,4.30406509320417,4.290459441148391,4.290459441148391,4.189654742026425,4.110873864173311,4.143134726391533,4.2626798770413155,4.02535169073515,4.060443010546419,4.219507705176107,4.204692619390966
507,2.8903717578961645,4.1588830833596715,2.833213344056216,3.9512437185814275,3.9512437185814275,4.290459441148391,4.07753744390572,4.356708826689592,4.276666119016055,3.970291913552122,4.143134726391533,3.4965075614664802,4.04305126783455,4.174387269895637,4.02535169073515,3.9318256327243257,4.110873864173311,3.6888794541139363
508,2.9444389791664403,4.204692619390966,2.70805020110221,4.060443010546419,3.7612001156935624,4.290459441148391,3.7612001156935624,4.343805421853684,4.248495242049359,4.204692619390966,4.290459441148391,3.1354942159291497,3.9889840465642745,4.174387269895637,4.007333185232471,3.9512437185814275,3.970291913552122,3.4339872044851463
509,2.8903717578961645,4.1588830833596715,2.9444389791664403,4.007333185232471,4.007333185232471,4.23410650459726,4.07753744390572,4.382026634673881,4.204692619390966,4.007333185232471,3.871201010907891,3.258096538021482,4.204692619390966,4.1588830833596715,4.0943445622221,3.8501476017100584,4.174387269895637,3.8918202981106265
510,2.833213344056216,4.174387269895637,2.995732273553991,3.8066624897703196,3.828641396489095,4.1588830833596715,4.174387269895637,4.330733340286331,4.248495242049359,4.110873864173311,4.189654742026425,4.143134726391533,4.0943445622221,4.248495242049359,3.713572066704308,4.02535169073515,4.204692619390966,4.189654742026425
511,2.8903717578961645,4.1588830833596715,2.833213344056216,4.110873864173311,3.5553480614894135,4.1588830833596715,3.784189633918261,4.276666119016055,4.143134726391533,4.04305126783455,4.04305126783455,3.9512437185814275,4.07753744390572,4.110873864173311,4.143134726391533,3.6888794541139363,3.828641396489095,3.8501476017100584
512,2.8903717578961645,4.23410650459726,2.70805020110221,4.1588830833596715,4.04305126783455,4.276666119016055,4.248495242049359,4.3694478524670215,4.276666119016055,4.2626798770413155,3.9889840465642745,4.219507705176107,4.2626798770413155,4.276666119016055,4.174387269895637,4.276666119016055,4.219507705176107,4.110873864173311
513,3.044522437723423,4.330733340286331,2.1972245773362196,4.330733340286331,4.30406509320417,4.3694478524670215,4.23410650459726,4.394449154672439,4.330733340286331,4.204692619390966,4.174387269895637,3.4657359027997265,4.343805421853684,4.31748811353631,4.23410650459726,4.007333185232471,4.219507705176107,3.8066624897703196
514,2.8903717578961645,4.174387269895637,2.772588722239781,4.04305126783455,4.007333185232471,4.2626798770413155,4.060443010546419,4.430816798843313,4.219507705176107,3.9512437185814275,3.784189633918261,3.332204510175204,4.110873864173311,4.189654742026425,4.143134726391533,3.6109179126442243,4.07753744390572,3.4965075614664802
515,3.044522437723423,4.31748811353631,2.0794415416798357,4.07753744390572,4.204692619390966,4.343805421853684,4.394449154672439,4.30406509320417,4.330733340286331,4.31748811353631,4.30406509320417,4.07753744390572,4.418840607796598,4.3694478524670215,4.2626798770413155,4.189654742026425,4.276666119016055,4.219507705176107
516,2.9444389791664403,4.248495242049359,2.772588722239781,4.07753744390572,3.8501476017100584,4.330733340286331,3.9889840465642745,4.477336814478207,4.31748811353631,4.30406509320417,4.1588830833596715,4.0943445622221,4.143134726391533,4.219507705176107,4.1588830833596715,4.189654742026425,4.30406509320417,4.204692619390966
517,2.995732273553991,4.276666119016055,2.302585092994046,4.189654742026425,4.060443010546419,4.330733340286331,4.23410650459726,4.356708826689592,4.343805421853684,4.2626798770413155,4.23410650459726,4.23410650459726,4.2626798770413155,4.30406509320417,4.248495242049359,4.23410650459726,4.276666119016055,4.276666119016055
